Date,Open,High,Low,Close,Volume,Returns,Anomaly
2011-08-22,152.9,152.9,131.25,148.55,8305.0,,1.0
2011-08-23,152.0,155.0,145.1,153.9,3239.0,0.0360148098283406,1.0
2011-08-24,156.0,169.95,156.0,163.4,31811.0,0.06172839506172845,1.0
2011-08-25,168.0,170.95,163.05,165.45,22526.0,0.012545899632802726,1.0
2011-08-26,165.2,166.0,150.6,152.8,13711.0,-0.07645814445451782,1.0
2011-08-29,153.0,161.1,153.0,158.3,30312.0,0.03599476439790572,1.0
2011-08-30,158.0,163.9,151.05,153.55,24662.0,-0.0300063171193935,1.0
2011-09-02,153.0,155.0,149.55,151.5,24262.0,-0.013350700097688128,1.0
2011-09-05,153.25,156.85,150.5,153.5,21883.0,0.013201320132013139,1.0
2011-09-06,155.0,164.9,155.0,156.85,23198.0,0.02182410423452774,1.0
2011-09-07,158.25,159.0,154.0,154.95,28730.0,-0.012113484220592996,1.0
2011-09-08,153.0,158.95,153.0,154.35,25534.0,-0.0038722168441431837,1.0
2011-09-09,157.0,158.65,153.3,154.6,16270.0,0.0016196954972464983,1.0
2011-09-12,154.6,156.8,146.05,150.15,17355.0,-0.028783958602845994,1.0
2011-09-13,150.0,158.55,149.1,154.3,20275.0,0.027639027639027702,1.0
2011-09-14,155.5,157.65,152.5,154.95,18097.0,0.004212572909915613,1.0
2011-09-15,154.45,155.9,152.0,152.55,15396.0,-0.015488867376572957,1.0
2011-09-16,150.0,152.0,148.95,150.05,17095.0,-0.016388069485414603,1.0
2011-09-19,150.05,154.75,148.0,148.85,14721.0,-0.007997334221926167,1.0
2011-09-20,151.0,153.95,148.1,149.9,14625.0,0.007054081289889158,1.0
2011-09-21,150.0,150.0,146.4,147.9,6491.0,-0.013342228152101399,1.0
2011-09-22,155.0,155.0,142.0,144.8,14477.0,-0.02096010818120353,1.0
2011-09-23,142.0,144.0,137.5,140.2,11073.0,-0.03176795580110514,1.0
2011-09-26,144.8,145.95,139.4,139.9,20369.0,-0.002139800285306581,1.0
2011-09-27,139.5,144.95,139.5,141.9,12481.0,0.014295925661186537,1.0
2011-09-28,143.5,145.45,140.0,141.15,12626.0,-0.005285412262156397,1.0
2011-09-29,140.05,142.8,139.1,139.5,13944.0,-0.011689691817215797,1.0
2011-09-30,141.8,144.9,138.35,139.4,12677.0,-0.0007168458781361409,1.0
2011-10-03,167.3,167.3,138.5,139.25,10686.0,-0.001076040172166448,1.0
2011-10-04,154.0,154.0,138.0,139.1,12822.0,-0.001077199281867225,1.0
2011-10-05,142.0,142.8,137.35,138.3,8599.0,-0.005751258087706601,1.0
2011-10-07,135.0,144.8,130.0,139.3,13406.0,0.007230657989877098,1.0
2011-10-10,141.5,141.95,138.0,139.3,7827.0,0.0,1.0
2011-10-11,141.4,143.5,139.5,139.8,7134.0,0.003589375448671994,1.0
2011-10-12,142.0,143.75,138.0,138.35,8109.0,-0.01037195994277551,1.0
2011-10-13,140.0,141.4,138.05,138.95,5869.0,0.004336826888326595,1.0
2011-10-14,140.0,141.0,138.9,140.25,10587.0,0.009355883411299004,1.0
2011-10-17,142.5,142.5,137.15,140.35,14519.0,0.0007130124777183777,1.0
2011-10-18,141.5,153.9,140.0,143.25,16309.0,0.020662629141432243,1.0
2011-10-19,145.1,148.8,142.0,146.0,10662.0,0.01919720767888311,1.0
2011-10-20,147.0,148.8,143.0,147.75,15374.0,0.011986301369863117,1.0
2011-10-21,147.0,148.9,145.0,145.0,15487.0,-0.0186125211505922,1.0
2011-10-24,146.8,149.9,145.0,147.05,15084.0,0.014137931034482909,1.0
2011-10-24,146.8,149.9,145.0,147.05,15084.0,0.0,1.0
2011-10-25,148.9,149.7,146.1,148.9,16492.0,0.012580754845290754,1.0
2011-10-26,151.25,152.8,147.6,150.25,13508.0,0.00906648757555395,1.0
2011-10-28,153.0,153.8,147.45,148.75,16729.0,-0.009983361064891838,1.0
2011-10-31,150.25,164.0,149.6,157.25,27813.0,0.05714285714285716,1.0
2011-11-01,159.8,188.0,154.05,155.3,18023.0,-0.012400635930047588,1.0
2011-11-02,157.8,159.5,150.0,150.15,12983.0,-0.03316162266580813,1.0
2011-11-03,152.0,157.8,143.35,145.4,23454.0,-0.031635031635031674,1.0
2011-11-04,149.5,151.95,144.3,145.4,18136.0,0.0,1.0
2011-11-08,147.9,147.9,141.25,142.4,17527.0,-0.02063273727647863,1.0
2011-11-09,143.05,144.8,139.0,141.3,35995.0,-0.0077247191011236005,1.0
2011-11-11,147.0,147.0,137.05,137.85,31163.0,-0.02441613588110414,1.0
2011-11-14,141.0,143.9,135.05,136.05,14257.0,-0.013057671381936808,1.0
2011-11-15,136.85,140.0,135.05,137.9,14967.0,0.0135979419331127,1.0
2011-11-16,136.85,138.05,131.1,133.85,12215.0,-0.029369108049311143,1.0
2011-11-17,135.15,147.4,130.1,132.35,16214.0,-0.011206574523720536,1.0
2011-11-18,131.0,132.9,126.5,129.4,7923.0,-0.022289384208537877,1.0
2011-11-21,125.8,127.95,121.25,122.85,8655.0,-0.05061823802163845,1.0
2011-11-22,125.9,125.9,122.0,123.05,11926.0,0.0016280016280016962,1.0
2011-11-23,126.7,128.8,122.0,122.55,11703.0,-0.004063388866314521,1.0
2011-11-24,121.1,125.0,121.1,124.95,10829.0,0.019583843329253448,1.0
2011-11-25,133.05,133.05,120.0,120.0,10002.0,-0.03961584633853543,1.0
2011-11-28,119.8,125.0,119.5,122.7,13091.0,0.022499999999999964,1.0
2011-11-29,127.8,137.0,122.0,122.5,13113.0,-0.0016299918500407573,1.0
2011-11-30,123.15,123.15,119.3,119.95,14005.0,-0.020816326530612272,1.0
2011-12-01,124.0,124.0,119.1,119.85,15947.0,-0.0008336807002918833,1.0
2011-12-02,119.0,121.0,118.5,119.85,18265.0,0.0,1.0
2011-12-05,120.0,120.0,118.5,118.85,16750.0,-0.008343763037129692,1.0
2011-12-07,121.0,121.8,118.0,118.55,22238.0,-0.0025241901556584123,1.0
2011-12-08,118.95,119.6,117.3,118.05,14364.0,-0.004217629692113034,1.0
2011-12-09,118.0,119.45,116.0,118.4,13338.0,0.0029648454044897132,1.0
2011-12-12,117.5,120.0,112.1,114.5,17167.0,-0.032939189189189255,1.0
2011-12-13,113.0,117.1,108.0,110.3,14497.0,-0.03668122270742358,1.0
2011-12-14,113.4,113.75,109.1,111.15,24132.0,0.007706255666364514,1.0
2011-12-15,110.75,113.5,109.0,110.75,26185.0,-0.003598740440845738,1.0
2011-12-16,132.9,132.9,108.6,108.85,12666.0,-0.017155756207674955,1.0
2011-12-19,108.3,111.55,95.3,97.5,15566.0,-0.10427193385392741,1.0
2011-12-20,103.0,116.9,94.0,95.0,10175.0,-0.02564102564102566,1.0
2011-12-21,96.5,98.0,89.1,90.75,21722.0,-0.044736842105263186,1.0
2011-12-22,92.0,92.0,89.0,90.25,18593.0,-0.0055096418732781816,1.0
2011-12-23,89.0,95.0,88.8,93.3,10305.0,0.0337950138504155,1.0
2011-12-26,91.1,99.95,90.35,99.1,4999.0,0.06216505894962476,1.0
2011-12-27,100.0,101.0,96.1,100.35,2132.0,0.012613521695257424,1.0
2011-12-28,103.85,103.9,98.0,100.5,992.0,0.001494768310911887,1.0
2011-12-29,102.6,102.6,96.35,97.8,10984.0,-0.0268656716417911,1.0
2011-12-30,99.5,99.5,93.65,94.45,4273.0,-0.03425357873210633,1.0
2012-01-02,99.5,109.0,95.5,98.4,2663.0,0.04182106934886187,1.0
2012-01-03,99.0,99.0,97.55,98.85,2119.0,0.004573170731707155,1.0
2012-01-04,98.8,99.0,97.9,98.55,3872.0,-0.003034901365705611,1.0
2012-01-05,99.9,107.0,99.2,104.4,9321.0,0.05936073059360747,1.0
2012-01-06,104.4,108.85,101.55,105.75,3090.0,0.012931034482758674,1.0
2012-01-07,103.5,108.5,103.15,106.0,390.0,0.0023640661938533203,1.0
2012-01-09,105.05,114.85,100.35,113.1,5559.0,0.06698113207547163,1.0
2012-01-10,115.8,130.95,115.05,119.6,9875.0,0.05747126436781613,1.0
2012-01-11,121.0,126.9,117.05,119.45,4216.0,-0.0012541806020066604,1.0
2012-01-12,118.1,119.0,113.0,117.75,1608.0,-0.014231896190874838,1.0
2012-01-13,118.0,120.0,116.85,118.1,7439.0,0.002972399150743099,1.0
2012-01-16,119.95,120.0,118.0,119.85,2392.0,0.014817950889077114,1.0
2012-01-17,118.0,140.5,115.35,137.7,94286.0,0.14893617021276584,1.0
2012-01-18,148.5,149.9,133.0,135.1,121645.0,-0.0188816267247639,1.0
2012-01-19,135.0,135.0,126.0,127.05,18486.0,-0.059585492227979264,1.0
2012-01-20,133.2,140.0,125.0,126.15,19241.0,-0.007083825265643329,1.0
2012-01-23,134.0,134.0,125.25,126.15,8583.0,0.0,1.0
2012-01-24,125.95,131.75,125.95,129.8,11375.0,0.028933808957590124,1.0
2012-01-25,130.1,132.1,127.5,128.9,12316.0,-0.006933744221879867,1.0
2012-01-27,130.05,141.1,129.05,139.3,23796.0,0.08068269976726139,1.0
2012-01-30,138.0,139.95,131.05,133.2,7941.0,-0.043790380473797685,1.0
2012-01-31,136.0,136.05,128.05,131.65,15242.0,-0.0116366366366365,1.0
2012-02-01,131.4,136.5,131.4,134.55,3600.0,0.022028104823395456,1.0
2012-02-02,134.0,136.0,131.0,132.35,4701.0,-0.01635079895949476,1.0
2012-02-03,132.0,134.0,130.5,133.2,2451.0,0.006422364941442993,1.0
2012-02-06,133.5,145.4,133.5,141.15,25666.0,0.0596846846846848,1.0
2012-02-07,140.1,140.95,135.5,137.35,25151.0,-0.026921714488133297,1.0
2012-02-08,137.0,142.7,134.15,138.55,25353.0,0.008736803785948322,1.0
2012-02-09,140.15,141.65,138.45,140.15,17438.0,0.011548177553229788,1.0
2012-02-10,142.0,144.0,135.4,138.95,8153.0,-0.008562254727078278,1.0
2012-02-13,140.0,140.0,135.55,136.0,7295.0,-0.021230658510255407,1.0
2012-02-14,136.1,152.4,136.1,147.45,107545.0,0.08419117647058805,1.0
2012-02-15,151.0,163.0,149.0,160.65,88673.0,0.08952187182095628,1.0
2012-02-16,169.0,189.8,152.65,181.15,220439.0,0.12760659819483355,1.0
2012-02-17,185.8,185.85,169.0,176.95,91422.0,-0.02318520563069293,1.0
2012-02-21,185.0,185.0,168.05,170.25,56433.0,-0.03786380333427519,1.0
2012-02-22,158.7,169.0,139.4,141.25,84336.0,-0.17033773861967694,1.0
2012-02-23,145.0,147.3,138.0,142.45,21616.0,0.008495575221238783,1.0
2012-02-24,145.8,145.8,139.0,140.0,32448.0,-0.017199017199017175,1.0
2012-02-27,143.8,145.0,128.8,131.05,7495.0,-0.06392857142857133,1.0
2012-02-28,130.0,137.9,127.0,136.45,11093.0,0.04120564669973281,1.0
2012-02-29,136.0,140.0,135.15,136.75,8950.0,0.0021986075485527223,1.0
2012-03-01,138.0,138.95,132.4,132.85,9119.0,-0.028519195612431436,1.0
2012-03-02,134.0,136.0,130.4,133.3,6501.0,0.0033872788859616865,1.0
2012-03-03,132.0,136.95,131.65,135.2,556.0,0.014253563390847601,1.0
2012-03-05,136.0,136.55,130.05,130.35,9649.0,-0.03587278106508873,1.0
2012-03-06,128.0,131.0,124.0,125.55,12941.0,-0.03682393555811281,1.0
2012-03-07,124.0,126.45,121.7,122.5,11292.0,-0.024293110314615673,1.0
2012-03-09,133.0,133.0,123.0,125.25,18015.0,0.022448979591836782,1.0
2012-03-12,127.5,130.0,125.95,127.3,8995.0,0.016367265469061865,1.0
2012-03-13,126.0,129.5,124.5,125.7,13337.0,-0.01256873527101332,1.0
2012-03-14,126.25,128.0,124.05,125.2,8626.0,-0.003977724741447863,1.0
2012-03-15,125.0,127.0,122.15,123.9,5144.0,-0.010383386581469645,1.0
2012-03-16,126.8,130.0,118.75,120.3,20428.0,-0.029055690072639306,1.0
2012-03-19,123.8,125.05,121.0,121.95,19531.0,0.013715710723191998,1.0
2012-03-20,124.95,126.7,122.05,125.15,18231.0,0.026240262402624115,1.0
2012-03-21,126.0,126.8,124.6,125.3,3648.0,0.001198561725928915,1.0
2012-03-22,127.0,127.0,121.0,121.6,5501.0,-0.029529130087789346,1.0
2012-03-23,120.0,123.8,120.0,122.0,10390.0,0.00328947368421062,1.0
2012-03-26,118.8,122.0,118.0,119.3,5828.0,-0.022131147540983664,1.0
2012-03-27,122.8,124.9,116.6,119.9,10021.0,0.005029337803855949,1.0
2012-03-28,119.95,120.85,114.6,115.7,8766.0,-0.0350291909924938,1.0
2012-03-29,118.0,127.8,117.1,122.25,22346.0,0.05661192739844423,1.0
2012-03-30,125.5,126.25,123.05,125.3,25026.0,0.024948875255623726,1.0
2012-04-02,125.3,126.1,123.25,125.05,3925.0,-0.001995211492418214,1.0
2012-04-03,125.0,132.9,124.55,131.85,20950.0,0.05437824870051977,1.0
2012-04-04,131.45,139.8,131.45,136.35,27810.0,0.03412969283276457,1.0
2012-04-09,136.8,136.8,131.65,132.3,5465.0,-0.02970297029702962,1.0
2012-04-10,131.75,134.35,131.1,132.55,2406.0,0.0018896447467875443,1.0
2012-04-11,131.55,132.95,130.05,131.3,5175.0,-0.009430403621275008,1.0
