Date,Open,High,Low,Close,Volume,Returns,Anomaly
2009-06-16,55.0,166.0,55.0,165.35,84537.0,,1.0
2009-06-17,196.4,196.4,135.0,154.2,1129935.0,-0.06743271847596011,1.0
2009-06-18,150.0,159.0,125.2,129.9,327881.0,-0.15758754863813218,1.0
2009-06-19,130.0,141.7,128.5,138.75,217924.0,0.06812933025404155,1.0
2009-06-22,139.95,140.0,133.0,133.6,45080.0,-0.03711711711711718,1.0
2009-06-23,120.2,131.0,120.2,124.95,37087.0,-0.0647455089820359,1.0
2009-06-24,127.8,131.6,120.0,128.0,26193.0,0.024409763905562265,1.0
2009-06-25,126.2,153.6,126.2,146.2,110163.0,0.1421874999999999,1.0
2009-06-26,147.0,159.5,146.0,154.4,92867.0,0.056087551299589755,1.0
2009-06-29,156.0,185.3,145.1,185.3,227370.0,0.20012953367875652,1.0
2009-06-30,193.4,221.5,192.0,216.2,1175626.0,0.16675661090124105,1.0
2009-07-01,220.0,231.0,204.55,211.4,943217.0,-0.022201665124884307,1.0
2009-07-02,214.9,214.9,192.1,196.35,314366.0,-0.07119205298013254,1.0
2009-07-03,195.0,205.0,190.0,194.65,215422.0,-0.008658008658008587,1.0
2009-07-06,195.1,198.6,175.2,175.65,111657.0,-0.09761109684048297,1.0
2009-07-07,170.0,182.9,161.0,165.25,69534.0,-0.0592086535724452,1.0
2009-07-08,166.0,175.0,152.95,166.9,121073.0,0.00998487140695925,1.0
2009-07-09,166.9,181.9,166.9,175.15,103735.0,0.049430796884361916,1.0
2009-07-10,175.0,184.75,158.0,163.9,61693.0,-0.06423065943477024,1.0
2009-07-13,158.9,160.0,151.1,153.5,30816.0,-0.06345332519829172,1.0
2009-07-14,160.0,163.7,156.35,159.6,33996.0,0.03973941368078182,1.0
2009-07-15,161.25,175.6,161.25,175.6,37537.0,0.10025062656641603,1.0
2009-07-16,180.25,187.3,173.0,176.3,86640.0,0.003986332574031914,1.0
2009-07-17,179.5,182.9,174.2,177.3,46329.0,0.005672149744753163,1.0
2009-07-20,179.5,183.65,173.05,175.6,24496.0,-0.00958826847151728,1.0
2009-07-21,178.0,184.0,172.05,181.85,49999.0,0.035592255125284744,1.0
2009-07-22,189.9,189.9,171.0,172.85,42645.0,-0.049491339015672264,1.0
2009-07-23,178.0,181.0,175.25,176.85,37592.0,0.023141452126120843,1.0
2009-07-24,177.0,180.8,173.1,175.65,29294.0,-0.006785411365563987,1.0
2009-07-27,176.0,184.8,176.0,177.55,43039.0,0.010816965556504465,1.0
2009-07-28,182.0,183.0,175.5,177.8,59846.0,0.0014080540692762433,1.0
2009-07-29,171.4,182.0,164.0,172.25,87755.0,-0.03121484814398201,1.0
2009-07-30,175.95,176.0,168.0,169.8,28251.0,-0.014223512336719812,1.0
2009-07-31,173.0,174.95,155.6,165.45,47055.0,-0.02561837455830407,1.0
2009-08-03,165.0,182.0,163.0,182.0,109325.0,0.10003022061045641,1.0
2009-08-04,185.0,193.75,177.1,186.35,245684.0,0.023901098901098816,1.0
2009-08-05,186.0,189.7,178.55,181.1,91867.0,-0.028172793131204688,1.0
2009-08-06,181.8,184.4,170.0,172.9,44509.0,-0.04527885146327992,1.0
2009-08-07,173.5,179.85,164.3,166.85,63304.0,-0.034991324465008744,1.0
2009-08-10,172.6,173.9,155.05,157.55,61446.0,-0.05573868744381172,1.0
2009-08-11,155.0,163.8,155.0,159.65,30717.0,0.013329101872421312,1.0
2009-08-12,159.6,164.35,155.2,160.7,30340.0,0.006576886940181437,1.0
2009-08-13,165.0,169.9,164.15,167.4,25656.0,0.04169259489732435,1.0
2009-08-14,170.0,170.0,163.1,164.35,15658.0,-0.01821983273596184,1.0
2009-08-17,159.4,162.8,153.2,154.45,16215.0,-0.060237298448433285,1.0
2009-08-18,158.5,158.5,153.0,154.7,12761.0,0.0016186468112657781,1.0
2009-08-19,156.2,159.05,150.1,151.4,14483.0,-0.02133160956690361,1.0
2009-08-20,153.3,159.8,152.3,157.6,16993.0,0.04095112285336855,1.0
2009-08-21,157.0,173.4,153.35,172.85,94995.0,0.09676395939086291,1.0
2009-08-24,175.0,182.0,167.8,176.25,115710.0,0.019670234307202827,1.0
2009-08-25,171.9,180.8,171.0,176.6,39913.0,0.001985815602836949,1.0
2009-08-26,177.8,182.0,172.6,178.85,46771.0,0.012740656851642163,1.0
2009-08-27,178.85,192.4,178.85,185.0,111742.0,0.03438635728263906,1.0
2009-08-28,188.0,191.9,181.0,182.65,62607.0,-0.012702702702702684,1.0
2009-08-31,179.0,185.3,176.0,178.55,22147.0,-0.022447303586093592,1.0
2009-09-01,182.0,184.6,171.5,173.2,48641.0,-0.02996359563147588,1.0
2009-09-02,172.0,178.5,167.0,172.6,32523.0,-0.0034642032332563577,1.0
2009-09-03,178.3,181.8,174.1,175.6,36677.0,0.017381228273464666,1.0
2009-09-04,174.25,181.0,171.3,173.85,22929.0,-0.009965831435079675,1.0
2009-09-07,175.05,180.8,175.0,178.4,40286.0,0.026171987345412706,1.0
2009-09-08,180.0,181.8,172.55,173.9,20190.0,-0.02522421524663676,1.0
2009-09-09,174.25,187.8,172.2,179.3,93194.0,0.03105232892466936,1.0
2009-09-10,182.0,184.5,175.1,177.05,26983.0,-0.012548800892359213,1.0
2009-09-11,177.0,181.4,171.0,173.15,38276.0,-0.022027675797797297,1.0
2009-09-14,174.9,178.2,170.05,172.15,58905.0,-0.005775339301183902,1.0
2009-09-15,174.0,180.2,173.4,175.5,43958.0,0.019459773453383677,1.0
