Date,Open,High,Low,Close,Volume,Returns,Anomaly
1996-01-01,190.0,190.0,190.0,190.0,250.0,,1.0
1996-01-02,190.0,191.0,190.0,191.0,300.0,0.0052631578947368585,1.0
1996-01-03,190.0,192.0,190.0,192.0,200.0,0.005235602094240788,1.0
1996-01-04,192.0,191.0,190.0,191.0,1100.0,-0.00520833333333337,1.0
1996-01-05,191.0,199.0,191.0,195.0,5500.0,0.020942408376963373,1.0
1996-01-08,195.0,198.0,193.0,197.0,3700.0,0.01025641025641022,1.0
1996-01-09,197.0,215.0,189.0,215.0,7550.0,0.09137055837563457,1.0
1996-01-10,195.0,200.0,195.0,200.0,400.0,-0.06976744186046513,1.0
1996-01-11,200.0,202.0,200.0,202.0,750.0,0.010000000000000009,1.0
1996-01-12,202.0,204.9,202.0,203.05,500.0,0.005198019801980314,1.0
1996-01-15,203.05,204.0,202.0,202.0,300.0,-0.0051711401132726875,1.0
1996-01-16,196.0,208.0,196.0,208.0,250.0,0.02970297029702973,1.0
1996-01-17,208.0,205.0,203.25,204.1,800.0,-0.018750000000000044,1.0
1996-01-18,204.1,207.0,202.0,204.0,550.0,-0.0004899559039686086,1.0
1996-01-19,202.0,202.05,202.0,202.0,400.0,-0.009803921568627416,1.0
1996-01-22,203.0,203.0,202.0,202.0,650.0,0.0,1.0
1996-01-23,204.0,204.0,202.0,202.0,2700.0,0.0,1.0
1996-01-25,202.0,204.0,200.55,200.55,900.0,-0.007178217821782074,1.0
1996-01-29,200.55,202.0,202.0,202.0,350.0,0.0072301171777611195,1.0
1996-01-30,202.0,210.0,201.05,210.0,1200.0,0.03960396039603964,1.0
1996-01-31,210.0,211.0,207.5,211.0,600.0,0.004761904761904745,1.0
1996-02-02,220.0,220.0,220.0,220.0,50.0,0.042654028436019065,1.0
1996-02-05,230.0,230.0,228.25,228.6,250.0,0.039090909090909065,1.0
1996-02-06,227.0,229.0,227.0,229.0,400.0,0.0017497812773403787,1.0
1996-02-07,229.0,230.0,225.0,225.0,350.0,-0.017467248908296984,1.0
1996-02-08,225.0,231.0,229.0,229.5,450.0,0.020000000000000018,1.0
1996-02-09,230.0,230.0,230.0,230.0,400.0,0.002178649237472685,1.0
1996-02-12,230.0,238.0,232.0,238.0,950.0,0.034782608695652195,1.0
1996-02-13,232.0,239.0,230.0,239.0,550.0,0.004201680672268893,1.0
1996-02-14,239.0,262.9,250.0,262.9,850.0,0.09999999999999987,1.0
1996-02-15,262.9,272.0,261.0,270.05,1000.0,0.027196652719665426,1.0
1996-02-16,270.05,270.0,265.0,265.0,1100.0,-0.01870024069616738,1.0
