Date,Open,High,Low,Close,Volume,Returns,Anomaly
2015-04-09,,,,,,,
2015-04-10,,,,,,,
2015-04-13,437.5,442.75,423.6,430.25,1636434.0,-0.021269335759781627,1.0
2015-04-15,446.825,451.4625,429.3625,435.3625,1581935.75,-0.028190870779532362,1.0
2015-04-16,456.15,460.175,435.125,440.475,1527437.5,-0.0351124057992831,1.0
2015-04-17,465.475,468.88750000000005,440.8875,445.5875,1472939.25,-0.04203394081903383,1.0
2015-04-20,474.8,477.6,446.65,450.7,1418441.0,-0.04895547583878457,1.0
2015-04-21,453.4,459.0,436.6,440.8,1155631.0,-0.021965830929664865,1.0
2015-04-22,443.3,449.5,418.35,441.85,1177867.0,0.0023820326678765102,1.0
2015-04-23,445.0,455.8,434.1,436.35,823774.0,-0.01244766323412927,1.0
2015-04-24,438.35,439.5,415.0,420.4,752809.0,-0.0365532256216341,1.0
2015-04-27,423.3,431.5,402.6,417.55,1214104.0,-0.006779257849666931,1.0
2015-04-28,417.95,434.9,412.8,429.65,668062.0,0.028978565441264426,1.0
2015-04-29,429.0,429.15,413.0,417.45,1125210.0,-0.02839520539974394,1.0
2015-04-30,416.3,428.8,416.15,426.35,525000.0,0.02131991855312032,1.0
2015-05-04,426.7,436.65,423.0,432.7,323518.0,0.014893866541573653,1.0
2015-05-05,428.15,432.0,419.35,423.15,212921.0,-0.022070718742777884,1.0
2015-05-06,422.55,422.55,400.1,404.95,387624.0,-0.043010752688172005,1.0
2015-05-07,402.0,414.3,401.0,406.15,367788.0,0.002963328806025345,1.0
2015-05-08,410.0,425.0,410.0,417.75,357288.0,0.02856087652345196,1.0
2015-05-11,418.0,442.4,418.0,434.6,522455.0,0.040335128665469844,1.0
2015-05-12,436.0,437.25,421.0,423.55,319958.0,-0.025425678785089723,1.0
2015-05-13,429.0,458.95,428.8,452.15,1197426.0,0.0675244953370322,1.0
2015-05-14,449.0,458.9,442.85,449.9,633351.0,-0.004976224704191123,1.0
2015-05-15,450.8,471.7,450.35,467.1,1116014.0,0.03823071793731958,1.0
2015-05-18,448.75,465.2,447.525,461.75,804947.0,0.02769570218238837,1.0
2015-05-19,446.7,458.7,444.7,456.4,493880.0,0.01716068642745716,1.0
2015-05-20,456.0,461.25,434.0,438.2,523768.0,-0.039877300613496924,1.0
2015-05-21,439.0,448.5,429.95,441.5,469992.0,0.007530807850296695,1.0
2015-05-22,441.5,448.7,437.25,440.25,309097.0,-0.0028312570781426905,1.0
2015-05-25,443.0,446.5,434.8,436.05,171174.0,-0.00954003407155024,1.0
2015-05-26,437.1,441.0,424.4,429.15,354564.0,-0.015823873409012812,1.0
2015-05-27,426.95,438.0,421.5,435.25,268430.0,0.014214144238611226,1.0
2015-05-28,437.0,443.35,435.1,438.95,475036.0,0.008500861573808027,1.0
2015-05-29,439.4,443.1,434.4,435.75,125541.0,-0.007290124159927025,1.0
2015-06-01,438.0,438.9,426.2,428.95,120112.0,-0.01560527825588065,1.0
2015-06-02,429.95,436.7,419.7,423.05,149221.0,-0.013754516843454856,1.0
2015-06-03,423.0,427.3,388.15,419.85,395358.0,-0.007564117716581942,1.0
2015-06-04,418.2,422.0,410.1,419.45,361777.0,-0.0009527212099560423,1.0
2015-06-05,420.45,426.9,415.9,419.8,143022.0,0.0008344260340922283,1.0
2015-06-08,418.8,419.5,408.5,414.95,101058.0,-0.01155312053358748,1.0
2015-06-09,416.8,418.0,408.3,409.85,115158.0,-0.01229063742619585,1.0
2015-06-10,414.9,416.0,405.0,407.35,176276.0,-0.006099792607051402,1.0
