Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,34236.7,34435.2,34212.2,34391.85,31502825,17595000000.0
2021-01-04,34535.25,34713.6,34385.5,34619.7,44370717,24259300000.0
2021-01-05,34473.5,34788.35,34420.15,34720.25,36402461,26232199999.999996
2021-01-06,34748.1,34768.2,34091.45,34327.35,72848563,34452300000.0
2021-01-07,34521.65,34543.0,33988.2,34032.35,56148076,32232900000.0
2021-01-08,34282.45,34346.2,33994.2,34276.75,83837475,42613100000.00001
2021-01-11,34597.35,34919.6,34446.35,34681.25,73357641,42851400000.0
2021-01-12,34754.7,34771.65,34401.65,34488.65,58474639,32510100000.000004
2021-01-13,34617.6,34945.3,34377.25,34617.6,83407138,35467500000.0
