Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,6080.55,6127.1,6079.45,6099.95,,
2021-01-04,6173.05,6210.9,6044.45,6197.9,,
2021-01-05,6146.75,6269.55,6123.85,6255.85,,
2021-01-06,6291.8,6292.25,6114.85,6208.4,,
2021-01-07,6302.2,6302.2,6188.0,6200.05,,
2021-01-08,6305.65,6400.8,6275.55,6383.6,,
2021-01-11,6494.7,6514.65,6414.65,6504.25,,
2021-01-12,6493.85,6598.1,6459.85,6574.3,,
2021-01-13,6642.7,6654.3,6459.25,6575.0,,
