Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,1758.4,1814.5,1753.7,1809.6,365641338,22850800000.0
2021-01-04,1831.65,1841.25,1794.4,1829.6,352205891,23814300000.0
2021-01-05,1811.7,1837.6,1801.75,1831.4,261127029,19983000000.0
2021-01-06,1841.25,1869.45,1801.65,1825.45,366497466,28457199999.999996
2021-01-07,1851.1,1860.65,1834.6,1838.25,194108947,17273900000.0
2021-01-08,1853.35,1858.45,1825.4,1829.95,221817901,18116900000.0
2021-01-11,1842.3,1843.75,1791.8,1802.5,174823149,15890400000.0
2021-01-12,1793.6,1917.3,1778.2,1910.15,451028518,34041200000.0
2021-01-13,1931.8,1980.35,1886.7,1972.65,607132141,54204000000.0
