Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,313.9,317.3,312.9,316.4,18692827,4449900000.0
2021-01-04,317.7,318.65,311.4,317.45,25818252,6534900000.0
2021-01-05,315.5,319.25,313.95,316.35,26199219,6656000000.0
2021-01-06,317.15,321.6,312.65,318.6,23386214,7205100000.0
2021-01-07,327.85,329.95,320.4,322.9,75517711,14572600000.0
2021-01-08,325.55,332.7,324.25,327.5,42557942,9726200000.0
2021-01-11,329.85,331.65,325.75,329.55,25228031,6617800000.0
2021-01-12,328.95,344.15,327.75,338.65,71282606,19271600000.0
2021-01-13,341.3,346.5,333.75,337.6,66216443,18437400000.0
