Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,2805.3,2821.8,2800.75,2815.4,380735477,29900100000.000004
2021-01-04,2839.5,2882.15,2830.7,2877.85,515352227,44308200000.0
2021-01-05,2869.0,2869.0,2835.85,2858.05,362869576,32867700000.0
2021-01-06,2881.5,2911.3,2864.75,2893.4,449832840,50194200000.0
2021-01-07,2920.55,2931.15,2904.15,2908.55,304025416,33342100000.0
2021-01-08,2933.5,2970.2,2929.15,2961.65,374138453,40648600000.0
2021-01-11,2978.05,2984.85,2932.6,2970.55,305379379,32094600000.0
2021-01-12,2971.5,3018.05,2959.85,3005.2,340156641,40893700000.0
2021-01-13,3026.05,3070.4,2989.75,3029.5,500471805,52465100000.0
