Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,2408.86,2409.07,2407.92,2408.51,,
2021-01-04,2409.55,2414.33,2409.55,2414.06,,
2021-01-05,2414.43,2417.67,2414.13,2416.62,,
2021-01-06,2416.99,2416.99,2411.32,2413.51,,
2021-01-07,2413.87,2415.54,2413.87,2414.71,,
2021-01-08,2415.07,2415.07,2412.32,2412.78,,
2021-01-11,2413.81,2413.81,2403.38,2404.05,,
2021-01-12,2404.41,2405.0,2399.88,2400.87,,
2021-01-13,2401.23,2402.34,2396.77,2396.76,,
