Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,3304.95,3320.95,3303.6,3315.7,,
2021-01-04,3334.5,3352.0,3311.05,3349.15,,
2021-01-05,3340.9,3375.6,3329.3,3369.45,,
2021-01-06,3377.95,3381.5,3322.75,3350.55,,
2021-01-07,3371.65,3372.15,3332.6,3336.3,,
2021-01-08,3363.25,3406.5,3359.6,3401.55,,
2021-01-11,3431.4,3453.5,3417.5,3450.2,,
2021-01-12,3450.4,3459.5,3434.0,3446.85,,
2021-01-13,3460.8,3462.55,3405.6,3435.65,,
