Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,20894.7,21123.8,20889.65,21090.95,1135604591,102738900000.0
2021-01-04,21262.1,21408.75,21096.6,21388.5,1653470964,138025900000.0
2021-01-05,21300.3,21559.2,21196.35,21533.95,1177241678,132610400000.00002
2021-01-06,21625.25,21799.3,21394.3,21651.55,1340632755,167204600000.0
2021-01-07,21857.7,22062.75,21822.75,21964.55,1317855121,169930099999.99997
2021-01-08,22161.7,22254.15,22070.7,22194.1,1155672311,153288400000.0
2021-01-11,22334.45,22359.0,21965.75,22140.1,899752624,110582900000.00002
2021-01-12,22112.2,22382.45,22035.3,22289.15,1389992045,148042600000.0
2021-01-13,22431.2,22504.6,21849.1,22155.25,1812041187,172045000000.0
