Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,15669.95,15790.45,15669.95,15757.65,465889489,28613600000.0
2021-01-04,15871.75,15913.45,15771.05,15886.7,739455431,38384400000.0
2021-01-05,15840.5,16019.5,15801.2,15999.9,386083566,33451400000.0
2021-01-06,16029.9,16089.3,15860.85,15973.45,431403393,40236200000.0
2021-01-07,16084.6,16094.9,16005.65,16024.85,432085273,41512600000.0
2021-01-08,16135.75,16283.45,16106.35,16254.2,363085068,60256000000.0
2021-01-11,16357.1,16394.05,16253.15,16383.4,292152765,53097299999.99999
2021-01-12,16377.75,16477.05,16328.85,16354.55,498874049,55115700000.0
2021-01-13,16423.35,16447.1,16234.55,16328.5,743786328,45557200000.0
