Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,966.85,967.16,965.7,966.18,,
2021-01-04,966.17,970.25,965.97,969.72,,
2021-01-05,969.71,971.0,969.48,969.83,,
2021-01-06,969.82,969.82,966.89,967.81,,
2021-01-07,967.8,967.8,967.11,967.42,,
2021-01-08,967.41,967.93,965.95,966.27,,
2021-01-11,966.26,966.26,962.32,963.5,,
2021-01-12,963.5,963.7,962.7,963.31,,
2021-01-13,963.31,966.19,963.31,963.51,,
