Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,7109.65,7190.8,7109.35,7169.75,,
2021-01-04,7226.35,7264.85,7166.55,7258.15,,
2021-01-05,7227.8,7307.7,7184.1,7301.95,,
2021-01-06,7343.55,7385.75,7227.65,7298.75,,
2021-01-07,7372.3,7432.75,7371.65,7398.55,,
2021-01-08,7473.4,7492.35,7424.85,7443.0,,
2021-01-11,7509.1,7525.95,7414.75,7440.15,,
2021-01-12,7463.1,7479.9,7430.65,7447.0,,
2021-01-13,7486.85,7517.15,7353.6,7433.75,,
