Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,5144.5,5222.05,5137.8,5210.75,111937141,27446000000.0
2021-01-04,5252.3,5270.2,5194.7,5265.65,144385916,34377300000.0
2021-01-05,5239.8,5358.85,5211.85,5345.1,143313263,41201600000.0
2021-01-06,5365.05,5452.85,5344.15,5419.95,166853988,53736100000.0
2021-01-07,5468.5,5574.45,5458.3,5541.15,150800410,54160900000.0
2021-01-08,5587.85,5665.1,5573.15,5645.9,122196634,46864900000.0
2021-01-11,5669.35,5679.0,5568.5,5616.35,94350650,35343600000.0
2021-01-12,5604.15,5679.7,5580.75,5646.25,94598992,38332800000.0
2021-01-13,5674.6,5712.2,5503.7,5591.75,130923583,49561700000.0
