Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,19940.3,20156.65,19908.65,20096.3,468851129,57656700000.0
2021-01-04,20277.95,20342.7,20101.35,20326.15,717299953,86078000000.0
2021-01-05,20268.1,20520.3,20146.7,20497.4,401456208,93225000000.0
2021-01-06,20592.5,20785.8,20347.15,20531.3,452387951,123580800000.0
2021-01-07,20725.75,20815.9,20633.2,20666.55,431799656,98617800000.0
2021-01-08,20871.25,20871.25,20639.75,20718.5,357587669,91821900000.0
2021-01-11,20846.8,20875.6,20562.4,20606.4,296272187,102295000000.0
2021-01-12,20640.35,20768.3,20538.7,20560.95,456818758,94791800000.0
2021-01-13,20651.95,20703.0,20188.75,20389.75,737511545,90602300000.0
