Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,2687.03,2687.03,2687.03,2687.07,,
2021-01-04,2688.51,2688.51,2687.82,2686.81,,
2021-01-05,2687.3,2696.0,2687.3,2696.14,,
2021-01-06,2696.62,2698.21,2694.95,2696.64,,
2021-01-07,2697.12,2697.12,2695.89,2695.1,,
2021-01-08,2695.58,2697.15,2695.58,2700.26,,
2021-01-11,2701.7,2701.7,2700.69,2699.81,,
2021-01-12,2700.3,2701.03,2700.19,2697.95,,
2021-01-13,2698.43,2698.43,2696.25,2697.41,,
