Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,8078.25,8140.15,8076.8,8104.05,,
2021-01-04,8201.2,8251.45,8030.35,8234.15,,
2021-01-05,8166.2,8329.4,8135.8,8311.15,,
2021-01-06,8358.95,8359.5,8123.8,8248.1,,
2021-01-07,8372.75,8372.75,8221.05,8237.05,,
2021-01-08,8377.35,8503.75,8337.35,8480.9,,
2021-01-11,8628.5,8655.0,8522.2,8641.2,,
2021-01-12,8627.35,8765.9,8582.2,8734.3,,
2021-01-13,8825.15,8840.6,8581.45,8735.25,,
