Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,12933.1,13045.55,12875.55,13001.95,22979089,20713400000.0
2021-01-04,13085.3,13186.55,13028.2,13149.8,33417937,29025700000.0
2021-01-05,13148.05,13247.05,13073.0,13166.35,27960847,28071600000.0
2021-01-06,13181.0,13205.65,12965.65,13118.1,24307037,22979800000.0
2021-01-07,13168.45,13200.25,13010.35,13060.75,21168370,21758100000.0
2021-01-08,13141.0,13298.15,13104.05,13271.55,32926401,29989899999.999996
2021-01-11,13315.45,13423.8,13222.8,13412.35,30582768,29244200000.0
2021-01-12,13445.65,13476.8,13220.05,13244.7,23359635,24032000000.0
2021-01-13,13285.95,13304.75,12994.25,13122.55,24099130,24925000000.0
