Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,3656.25,3678.45,3651.7,3674.2,154089006,51063500000.0
2021-01-04,3695.65,3718.8,3674.7,3716.1,317943503,101231200000.00002
2021-01-05,3696.5,3710.85,3680.95,3706.7,290631072,94631900000.0
2021-01-06,3720.65,3739.35,3686.8,3728.9,393202647,138873300000.0
2021-01-07,3757.65,3791.4,3754.5,3767.1,340610158,125800900000.0
2021-01-08,3792.6,3837.9,3788.9,3833.45,339380545,116308900000.0
2021-01-11,3844.5,3848.7,3805.5,3819.35,276150547,103305700000.0
2021-01-12,3822.75,3883.65,3812.5,3878.25,464755348,157835900000.0
2021-01-13,3910.95,3943.5,3848.5,3894.7,510141795,173488600000.0
