Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,314.1,314.1,312.9,313.6,,
2021-01-04,311.75,315.05,310.8,311.1,,
2021-01-05,312.4,313.0,309.3,309.65,,
2021-01-06,308.8,313.15,308.8,310.85,,
2021-01-07,308.5,311.4,308.5,311.1,,
2021-01-08,308.45,309.2,306.05,306.5,,
2021-01-11,303.85,305.8,303.4,303.65,,
2021-01-12,303.9,304.7,301.45,302.0,,
2021-01-13,300.45,304.65,300.2,302.0,,
