Date,Open,High,Low,Close,Volume,Turnover
2021-01-01,15215.4,15282.45,15156.65,15184.5,82922032,57078900000.0
2021-01-04,15289.65,15290.9,15016.8,15193.05,124986679,90114200000.0
2021-01-05,15159.3,15405.45,15105.75,15380.55,151866653,122519500000.0
2021-01-06,15444.2,15451.9,15281.35,15393.95,161662928,123352600000.0
2021-01-07,15529.8,15540.6,15400.45,15424.55,136411332,113766400000.0
2021-01-08,15557.1,15557.55,15430.85,15511.15,136333168,112133700000.00002
2021-01-11,15613.5,15626.85,15493.25,15605.1,111368082,96465000000.0
2021-01-12,15554.55,15733.0,15510.35,15711.95,136722248,111268000000.0
2021-01-13,15803.45,15848.25,15480.4,15624.05,184510225,131204700000.0
